machine,cash_count,cash_amount,credit_count,credit_amount,total_count,total_revenue,date
CGG_GH32-AU,1029,1776.50,70,180.00,1099,1956.50,20140601
CGG_GH33-AU,684,1458.50,34,138.00,718,1596.50,20140601
CGG_GH34-AU,884,1799.75,62,180.20,946,1979.95,20140601
CGG_GH36-AU,1122,2255.60,53,134.60,1175,2390.20,20140601
CGG_GHX1-AU,725,1808.15,122,491.80,847,2299.95,20140601
CGG_GHX3-AU,502,1165.15,86,362.80,588,1527.95,20140601
CGG_GHX5-AU,349,941.35,85,403.60,434,1344.95,20140601
CGG_GM11-AU,140,384.85,46,170.00,186,554.85,20140601
CGG_GM16-AU,162,457.70,22,80.00,184,537.70,20140601
CGG_HAY1-AU,488,3081.50,709,5196.40,1197,8277.90,20140601
CGG_HAY2-AU,544,3331.05,727,5352.15,1271,8683.20,20140601
CGG_HAY3-AU,925,4942.75,793,5828.90,1718,10771.65,20140601
CGG_JSX1-AU,994,1967.10,83,219.80,1077,2186.90,20140601
CGG_JSX2-AU,1035,1987.55,91,253.20,1126,2240.75,20140601
CGG_LM11-AU,757,1381.00,53,153.20,810,1534.20,20140601
CGG_LM12-AU,832,1259.55,60,183.60,892,1443.15,20140601
CGG_LM13-AU,0,0.00,0,0.00,0,0.00,20140601
CGG_LM14-AU,448,656.60,40,124.60,488,781.20,20140601
CGG_LM15-AU,585,1124.20,14,40.00,599,1164.20,20140601
CGG_LM16-AU,756,1426.80,103,318.40,859,1745.20,20140601
CGG_LM30-AU,895,1309.00,45,96.40,940,1405.40,20140601
CGG_LM32-AU,1677,2487.70,68,160.00,1745,2647.70,20140601
CGG_LM41-AU,930,1384.75,46,97.60,976,1482.35,20140601
CGG_LM42-AU,912,1340.00,56,123.40,968,1463.40,20140601
CGG_LM43-AU,1514,1790.25,71,170.20,1585,1960.45,20140601
CGG_LM44-AU,1436,1980.55,85,202.00,1521,2182.55,20140601
CGG_LMX2-AU,265,1128.90,125,1218.85,390,2347.75,20140601
CGG_LR11-AU,578,1097.10,54,163.80,632,1260.90,20140601
CGG_LR12-AU,1026,1823.10,47,121.20,1073,1944.30,20140601
CGG_LR13-AU,1715,3131.65,125,333.40,1840,3465.05,20140601
CGG_LR14-AU,789,1456.90,41,117.60,830,1574.50,20140601
CGG_LR15-AU,184,770.10,36,166.00,220,936.10,20140601
CGG_LR16-AU,734,1440.35,163,480.00,897,1920.35,20140601
CGG_LR31-AU,321,850.65,37,148.20,358,998.85,20140601
CGG_LR33-AU,521,1325.80,80,364.60,601,1690.40,20140601
CGG_LR43-AU,730,1731.10,60,222.60,790,1953.70,20140601
CGG_LR47-AU,1052,2704.40,87,348.80,1139,3053.20,20140601
CGG_MB11-AU,740,1300.20,33,74.60,773,1374.80,20140601
CGG_MB12-AU,1145,2077.60,76,206.40,1221,2284.00,20140601
CGG_MB13-AU,681,1246.35,22,64.00,703,1310.35,20140601
CGG_MB14-AU,761,1201.85,47,125.60,808,1327.45,20140601
CGG_MB15-AU,513,842.20,43,103.00,556,945.20,20140601
CGG_MB16-AU,729,1182.40,39,91.60,768,1274.00,20140601
CGG_MB17-AU,1045,1658.95,58,175.00,1103,1833.95,20140601
CGG_MB23-AU,1326,1861.40,48,112.40,1374,1973.80,20140601
CGG_MB31-AU,1742,2408.90,100,224.40,1842,2633.30,20140601
CGG_MB32-AU,1486,1918.55,50,104.60,1536,2023.15,20140601
CGG_MB33-AU,1539,2241.25,63,151.20,1602,2392.45,20140601
CGG_MB34-AU,1260,1650.75,49,101.80,1309,1752.55,20140601
CGG_MB35-AU,1045,1993.05,70,232.00,1115,2225.05,20140601
CGG_MB36-AU,1873,2578.45,96,247.60,1969,2826.05,20140601
CGG_MB37-AU,909,1471.40,83,253.60,992,1725.00,20140601
CGG_MB38-AU,1609,2347.00,53,126.20,1662,2473.20,20140601
CGG_MB41-AU,1237,1945.75,74,185.60,1311,2131.35,20140601
CGG_MB42-AU,976,2112.60,45,133.60,1021,2246.20,20140601
CGG_MB44-AU,977,1831.30,44,129.60,1021,1960.90,20140601
CGG_MBX1-AU,1036,2274.20,115,347.00,1151,2621.20,20140601
CGG_MBX2-AU,882,1976.15,113,347.60,995,2323.75,20140601
CGG_MBX4-AU,613,1333.60,74,231.60,687,1565.20,20140601
CGG_MC21-AU,1233,2888.05,120,621.00,1353,3509.05,20140601
CGG_MC22-AU,1396,3128.75,104,549.25,1500,3678.00,20140601
CGG_MC23-AU,540,1163.45,36,145.00,576,1308.45,20140601
CGG_MK31-AU,189,624.70,40,193.60,229,818.30,20140601
CGG_MK34-AU,225,627.40,27,124.00,252,751.40,20140601
CGG_MK35-AU,149,396.40,24,114.00,173,510.40,20140601
CGG_MM41-AU,1852,2647.95,80,174.60,1932,2822.55,20140601
CGG_MS10-AU,538,800.30,30,80.20,568,880.50,20140601
CGG_MS11-AU,842,1366.55,54,133.20,896,1499.75,20140601
CGG_MS12-AU,1503,2171.80,80,186.40,1583,2358.20,20140601
CGG_MS21-AU,1294,2052.30,71,186.80,1365,2239.10,20140601
CGG_MS30-AU,660,982.30,43,113.40,703,1095.70,20140601
CGG_MS31-AU,1695,2789.05,125,315.00,1820,3104.05,20140601
CGG_MS32-AU,1215,1873.00,82,197.60,1297,2070.60,20140601
CGG_MS41-AU,919,1385.65,55,113.60,974,1499.25,20140601
CGG_MS42-AU,1600,1928.35,70,135.00,1670,2063.35,20140601
CGG_MS43-AU,1376,2019.65,74,198.40,1450,2218.05,20140601
CGG_MS44-AU,1404,1785.30,58,101.00,1462,1886.30,20140601
CGG_MS46-AU,1223,1561.35,40,84.40,1263,1645.75,20140601
CGG_MY21-AU,892,1700.85,15,32.20,907,1733.05,20140601
CGG_MY22-AU,1216,2532.05,58,155.00,1274,2687.05,20140601
CGG_MY23-AU,656,1234.40,35,102.80,691,1337.20,20140601
CGG_MY25-AU,1141,2195.40,60,146.80,1201,2342.20,20140601
CGG_MY31-AU,515,1115.90,58,180.60,573,1296.50,20140601
CGG_MY32-AU,649,1381.00,66,186.20,715,1567.20,20140601
CGG_MY33-AU,352,832.40,43,138.60,395,971.00,20140601
CGG_MY34-AU,396,1019.05,35,118.00,431,1137.05,20140601
CGG_MY35-AU,328,805.00,24,84.00,352,889.00,20140601
CGG_MY41-AU,1547,3030.30,109,311.00,1656,3341.30,20140601
CGG_MY42-AU,2081,3794.90,151,402.80,2232,4197.70,20140601
CGG_MY43-AU,922,2284.25,48,145.00,970,2429.25,20140601
CGG_MY44-AU,457,1199.90,29,97.00,486,1296.90,20140601
CGG_MY45-AU,891,2316.45,69,222.00,960,2538.45,20140601
CGG_MY46-AU,1583,4168.05,109,353.40,1692,4521.45,20140601
CGG_MY47-AU,1168,3008.95,78,241.60,1246,3250.55,20140601
CGG_MY51-AU,858,2552.20,90,395.00,948,2947.20,20140601
CGG_MY52-AU,934,3118.50,188,1144.60,1122,4263.10,20140601
CGG_MY53-AU,602,1901.25,52,242.00,654,2143.25,20140601
CGG_MY54-AU,794,2927.23,167,1080.00,961,4007.23,20140601
CGG_MY55-AU,993,3143.15,147,682.00,1140,3825.15,20140601
CGG_MY56-AU,935,3492.20,162,1029.20,1097,4521.40,20140601
CGG_MY57-AU,1014,3153.30,116,525.60,1130,3678.90,20140601
CGG_PNR1-AU,675,2035.90,202,606.00,877,2641.90,20140601
CGG_PNR2-AU,91,274.40,16,48.00,107,322.40,20140601
CGG_RBX4-AU,63,161.45,15,50.00,78,211.45,20140601
CGG_RBX5-AU,233,902.70,145,580.00,378,1482.70,20140601
CGG_RBX6-AU,337,1330.40,244,963.00,581,2293.40,20140601
CGG_RBX7-AU,240,906.50,185,740.00,425,1646.50,20140601
CGG_RS11-AU,644,928.65,34,106.20,678,1034.85,20140601
CGG_RS13-AU,450,587.00,39,111.40,489,698.40,20140601
CGG_RS14-AU,1223,1220.75,48,95.60,1271,1316.35,20140601
CGG_RS15-AU,647,1078.60,57,166.60,704,1245.20,20140601
CGG_RS16-AU,1144,1532.85,40,100.20,1184,1633.05,20140601
CGG_RS20-AU,1119,1529.80,62,176.60,1181,1706.40,20140601
CGG_RS21-AU,1245,1807.35,67,159.20,1312,1966.55,20140601
CGG_RS22-AU,1975,2723.40,112,299.80,2087,3023.20,20140601
CGG_RS23-AU,1391,1970.55,67,148.40,1458,2118.95,20140601
CGG_RS30-AU,1223,1851.50,71,172.40,1294,2023.90,20140601
CGG_RS31-AU,1288,2086.30,48,128.60,1336,2214.90,20140601
CGG_RS32-AU,834,1470.45,53,139.80,887,1610.25,20140601
CGG_RS33-AU,944,1710.95,69,172.80,1013,1883.75,20140601
CGG_RS41-AU,1125,1959.30,112,300.80,1237,2260.10,20140601
CGG_RS42-AU,1280,2554.65,86,238.80,1366,2793.45,20140601
CGG_RS43-AU,611,1101.60,67,198.20,678,1299.80,20140601
CGG_RS44-AU,423,860.85,31,88.60,454,949.45,20140601
CGG_RS45-AU,1259,2293.90,110,298.80,1369,2592.70,20140601
CGG_RS46-AU,706,1543.35,76,230.60,782,1773.95,20140601
CGG_RS50-AU,332,551.90,26,50.00,358,601.90,20140601
CGG_RS53-AU,761,1686.00,77,239.00,838,1925.00,20140601
CGG_RSX1-AU,377,489.25,11,32.20,388,521.45,20140601
CGG_RSX2-AU,581,1021.55,29,77.40,610,1098.95,20140601
CGG_RSX3-AU,431,861.55,34,110.60,465,972.15,20140601
CGG_RT12-AU,760,1694.85,79,351.60,839,2046.45,20140601
CGG_SS31-AU,635,1278.25,33,119.40,668,1397.65,20140601
CGG_SS32-AU,546,965.55,23,102.00,569,1067.55,20140601
CGG_SW30-AU,290,913.10,72,589.00,362,1502.10,20140601
CGG_SW31-AU,793,1901.50,77,251.00,870,2152.50,20140601
CGG_SW32-AU,325,1054.35,94,894.00,419,1948.35,20140601
CGG_SW33-AU,472,1203.90,58,193.60,530,1397.50,20140601
CGG_SW34-AU,431,1565.85,179,1936.00,610,3501.85,20140601
CGG_SW35-AU,874,2300.40,97,348.60,971,2649.00,20140601
CGG_TM10-AU,1480,3662.00,377,1368.00,1857,5030.00,20140601
CGG_TMX3-AU,895,2805.20,317,1867.00,1212,4672.20,20140601
CGG_TMX4-AU,1532,4647.25,361,1980.65,1893,6627.90,20140601
CGG_TMX5-AU,1530,4304.45,556,3333.60,2086,7638.05,20140601
CGG_TMX6-AU,1580,4823.70,574,3328.50,2154,8152.20,20140601
CGG_TMX7-AU,1113,2891.50,371,1393.40,1484,4284.90,20140601
CGG_TMX8-AU,1874,4896.80,920,3551.85,2794,8448.65,20140601
CGG_TMX9-AU,2037,4926.95,391,1379.45,2428,6306.40,20140601
CGG_TPX1-AU,1043,1863.25,153,440.00,1196,2303.25,20140601
CGG_US10-AU,939,1862.15,41,94.80,980,1956.95,20140601
CGG_WES1-AU,406,1635.85,101,561.45,507,2197.30,20140601
CGG_WES2-AU,565,2153.10,166,985.75,731,3138.85,20140601
CGG_YA11-AU,711,1261.80,27,69.60,738,1331.40,20140601
CGG_YA13-AU,1574,2566.00,86,219.80,1660,2785.80,20140601
CGG_YA14-AU,1122,1826.20,65,130.60,1187,1956.80,20140601
CGG_YA18-AU,902,1615.60,69,174.20,971,1789.80,20140601
CGG_YA20-AU,1323,2383.50,105,286.60,1428,2670.10,20140601
CGG_YA21-AU,966,1474.90,52,125.00,1018,1599.90,20140601
CGG_YA23-AU,705,1286.95,45,125.60,750,1412.55,20140601
CGG_YA31-AU,1371,2875.75,110,314.00,1481,3189.75,20140601
CGG_YA32-AU,947,1901.45,59,163.40,1006,2064.85,20140601
CGG_YA34-AU,771,1812.50,79,336.20,850,2148.70,20140601
CGG_YA35-AU,876,2280.85,75,343.00,951,2623.85,20140601
CGG_YA36-AU,545,1321.15,58,253.60,603,1574.75,20140601
CGG_YAX1-AU,451,1173.35,77,295.00,528,1468.35,20140601
CGG_YAX2-AU,431,1024.45,41,128.60,472,1153.05,20140601
CGG_YAX3-AU,148,388.05,15,59.00,163,447.05,20140601
CGG_YAX4-AU,239,571.80,31,138.60,270,710.40,20140601
CGG_YCX1-AU,262,598.45,23,107.00,285,705.45,20140601
CGG_AP21-AU,519,1070.60,76,267.20,595,1337.80,20140501
CGG_BC21-AU,263,1059.65,152,1662.15,415,2721.80,20140501
CGG_BC41-AU,244,818.05,166,803.60,410,1621.65,20140501
CGG_BC42-AU,105,438.60,54,268.00,159,706.60,20140501
CGG_BC43-AU,231,911.25,256,1269.00,487,2180.25,20140501
CGG_BR22-AU,575,1236.60,148,493.20,723,1729.80,20140501
CGG_BR23-AU,688,1798.00,169,791.40,857,2589.40,20140501
CGG_BR26-AU,890,1722.25,119,361.20,1009,2083.45,20140501
CGG_BR31-AU,860,1971.70,85,400.00,945,2371.70,20140501
CGG_BR32-AU,755,1415.25,36,96.60,791,1511.85,20140501
CGG_BR33-AU,334,721.65,36,173.00,370,894.65,20140501
CGG_BR34-AU,1452,2486.40,69,163.40,1521,2649.80,20140501
CGG_BR35-AU,824,1816.35,96,391.20,920,2207.55,20140501
CGG_BR41-AU,162,576.35,142,704.00,304,1280.35,20140501
CGG_BR42-AU,581,1289.05,135,501.20,716,1790.25,20140501
CGG_BR43-AU,135,582.30,93,465.00,228,1047.30,20140501
CGG_BR44-AU,335,824.95,9,34.00,344,858.95,20140501
CGG_BR45-AU,96,425.85,84,418.00,180,843.85,20140501
CGG_BS11-AU,185,856.30,160,800.00,345,1656.30,20140501
CGG_BS12-AU,330,860.25,60,267.00,390,1127.25,20140501
CGG_BS13-AU,125,580.80,140,700.00,265,1280.80,20140501
CGG_BS16-AU,70,316.25,43,211.00,113,527.25,20140501
CGG_BS17-AU,409,1032.25,54,447.00,463,1479.25,20140501
CGG_BS18-AU,419,998.15,93,438.00,512,1436.15,20140501
CGG_BS21-AU,1370,2667.05,91,251.40,1461,2918.45,20140501
CGG_BS22-AU,978,1631.00,51,128.20,1029,1759.20,20140501
CGG_BS23-AU,1101,2226.65,82,241.40,1183,2468.05,20140501
CGG_BS24-AU,1177,2211.35,68,191.20,1245,2402.55,20140501
CGG_BS25-AU,1424,2968.05,93,262.60,1517,3230.65,20140501
CGG_BS26-AU,1846,3863.75,133,350.00,1979,4213.75,20140501
CGG_BS27-AU,2246,5051.30,155,454.20,2401,5505.50,20140501
CGG_BS29-AU,885,2246.30,47,151.20,932,2397.50,20140501
CGG_BS31-AU,720,1754.70,56,176.00,776,1930.70,20140501
CGG_BS32-AU,1139,2714.55,75,232.80,1214,2947.35,20140501
CGG_BS34-AU,145,359.15,3,7.00,148,366.15,20140501
CGG_BS35-AU,689,1702.10,55,172.60,744,1874.70,20140501
CGG_BS36-AU,1750,4378.80,117,375.20,1867,4754.00,20140501
CGG_BS37-AU,1680,4227.10,160,533.20,1840,4760.30,20140501
CGG_CCX1-AU,181,1133.90,243,3194.00,424,4327.90,20140501
CGG_CCX2-AU,271,1711.35,223,2516.80,494,4228.15,20140501
CGG_CCX3-AU,85,456.10,54,519.50,139,975.60,20140501
CGG_CCX4-AU,59,355.45,79,785.50,138,1140.95,20140501
CGG_CCX5-AU,295,2273.70,239,2956.10,534,5229.80,20140501
CGG_CCX6-AU,38,236.00,113,1661.40,151,1897.40,20140501
CGG_CL11-AU,844,1750.25,86,261.80,930,2012.05,20140501
CGG_CLX2-AU,789,1492.15,88,268.40,877,1760.55,20140501
CGG_CPX1-AU,1705,4853.10,194,794.40,1899,5647.50,20140501
CGG_CPX2-AU,1023,2977.90,127,533.00,1150,3510.90,20140501
CGG_CS21-AU,923,2516.40,187,825.40,1110,3341.80,20140501
CGG_CS22-AU,781,1603.10,80,239.00,861,1842.10,20140501
CGG_EB29-AU,397,1023.75,28,104.00,425,1127.75,20140501
CGG_EB31-AU,679,1701.35,32,116.20,711,1817.55,20140501
CGG_EB32-AU,698,1628.65,74,312.00,772,1940.65,20140501
CGG_EB33-AU,1354,3234.10,91,331.00,1445,3565.10,20140501
CGG_EB34-AU,952,1920.65,61,221.60,1013,2142.25,20140501
CGG_EB35-AU,960,2487.25,87,348.00,1047,2835.25,20140501
CGG_EB36-AU,1097,2672.55,120,455.20,1217,3127.75,20140501
CGG_EB41-AU,628,1677.40,48,293.00,676,1970.40,20140501
CGG_EB42-AU,130,509.75,98,483.00,228,992.75,20140501
CGG_EB44-AU,85,364.60,140,689.00,225,1053.60,20140501
CGG_EB46-AU,90,313.70,133,643.20,223,956.90,20140501
CGG_FM21-AU,476,2193.30,234,2429.75,710,4623.05,20140501
CGG_FM22-AU,393,1865.10,258,2576.40,651,4441.50,20140501
CGG_FM23-AU,278,1217.60,283,2992.15,561,4209.75,20140501
CGG_FM24-AU,276,1257.20,262,2945.25,538,4202.45,20140501
CGG_FS21-AU,222,928.75,141,1564.65,363,2493.40,20140501
CGG_FS22-AU,398,1142.05,107,521.20,505,1663.25,20140501
CGG_FS23-AU,120,531.35,113,1403.15,233,1934.50,20140501
CGG_FS24-AU,216,666.15,36,176.00,252,842.15,20140501
CGG_FS25-AU,327,974.30,110,582.00,437,1556.30,20140501
CGG_FS26-AU,332,1147.75,96,495.60,428,1643.35,20140501
CGG_FS31-AU,865,1606.80,60,205.00,925,1811.80,20140501
CGG_FS32-AU,978,1998.25,113,366.20,1091,2364.45,20140501
CGG_FS33-AU,1504,2555.35,84,248.60,1588,2803.95,20140501
CGG_GC13-AU,224,877.90,122,591.00,346,1468.90,20140501
CGG_GH15-AU,221,570.95,51,192.20,272,763.15,20140501
CGG_GH21-AU,484,771.70,48,136.80,532,908.50,20140501
CGG_GH23-AU,1095,1766.45,81,204.80,1176,1971.25,20140501
CGG_GH24-AU,1433,2319.70,129,342.00,1562,2661.70,20140501
CGG_GH31-AU,1362,2148.20,126,364.60,1488,2512.80,20140501
CGG_GH32-AU,1217,1994.30,96,264.20,1313,2258.50,20140501
CGG_GH33-AU,845,1817.20,5,23.00,850,1840.20,20140501
CGG_GH34-AU,964,2011.05,69,206.60,1033,2217.65,20140501
CGG_GH36-AU,1308,2613.00,59,164.60,1367,2777.60,20140501
CGG_GHX1-AU,1051,3274.65,307,1445.40,1358,4720.05,20140501
CGG_GHX3-AU,738,2186.85,165,784.40,903,2971.25,20140501
CGG_GHX5-AU,816,2522.50,211,968.80,1027,3491.30,20140501
CGG_GM11-AU,217,662.90,59,210.20,276,873.10,20140501
CGG_GM16-AU,216,579.00,41,148.60,257,727.60,20140501
CGG_HAY1-AU,468,2979.90,694,5162.95,1162,8142.85,20140501
CGG_HAY2-AU,701,4277.30,741,5459.95,1442,9737.25,20140501
CGG_HAY3-AU,1049,5385.75,1011,7416.15,2060,12801.90,20140501
CGG_JSX1-AU,1060,2064.90,127,351.60,1187,2416.50,20140501
CGG_JSX2-AU,1356,2462.15,118,308.00,1474,2770.15,20140501
CGG_LM11-AU,1032,1956.05,104,351.20,1136,2307.25,20140501
CGG_LM12-AU,895,1363.50,72,204.60,967,1568.10,20140501
CGG_LM13-AU,0,0.00,0,0.00,0,0.00,20140501
CGG_LM14-AU,569,866.25,40,119.60,609,985.85,20140501
CGG_LM15-AU,683,1260.25,27,69.20,710,1329.45,20140501
CGG_LM16-AU,744,1490.00,105,318.60,849,1808.60,20140501
CGG_LM30-AU,1107,1587.95,52,117.60,1159,1705.55,20140501
CGG_LM32-AU,1870,2761.20,92,205.40,1962,2966.60,20140501
CGG_LM41-AU,1149,1658.60,47,98.40,1196,1757.00,20140501
CGG_LM42-AU,1054,1554.35,58,141.00,1112,1695.35,20140501
CGG_LM43-AU,1707,1980.80,59,123.60,1766,2104.40,20140501
CGG_LM44-AU,1787,2494.55,93,234.60,1880,2729.15,20140501
CGG_LMX2-AU,288,1396.75,194,1715.70,482,3112.45,20140501
CGG_LR11-AU,788,1445.35,57,163.60,845,1608.95,20140501
CGG_LR12-AU,1167,2083.95,80,209.00,1247,2292.95,20140501
CGG_LR13-AU,1949,3582.00,123,334.00,2072,3916.00,20140501
CGG_LR14-AU,941,1724.35,49,117.40,990,1841.75,20140501
CGG_LR15-AU,205,761.65,92,440.00,297,1201.65,20140501
CGG_LR16-AU,896,1800.60,133,416.60,1029,2217.20,20140501
CGG_LR31-AU,363,899.45,58,201.60,421,1101.05,20140501
CGG_LR33-AU,451,1074.05,58,260.20,509,1334.25,20140501
CGG_LR43-AU,843,2068.35,81,276.20,924,2344.55,20140501
CGG_LR47-AU,1229,3312.95,117,444.20,1346,3757.15,20140501
CGG_MB11-AU,864,1545.25,49,128.80,913,1674.05,20140501
CGG_MB12-AU,1286,2287.50,65,181.40,1351,2468.90,20140501
CGG_MB13-AU,759,1303.10,41,112.80,800,1415.90,20140501
CGG_MB14-AU,869,1349.75,42,101.00,911,1450.75,20140501
CGG_MB15-AU,596,931.00,31,70.80,627,1001.80,20140501
CGG_MB16-AU,806,1311.25,65,163.40,871,1474.65,20140501
CGG_MB17-AU,1134,1780.70,109,324.60,1243,2105.30,20140501
CGG_MB23-AU,1514,2231.65,61,143.20,1575,2374.85,20140501
CGG_MB31-AU,2114,2857.10,102,251.20,2216,3108.30,20140501
CGG_MB32-AU,1861,2316.10,81,155.00,1942,2471.10,20140501
CGG_MB33-AU,1816,2595.45,80,196.20,1896,2791.65,20140501
CGG_MB34-AU,1519,1952.25,42,100.60,1561,2052.85,20140501
CGG_MB35-AU,1243,2234.50,113,368.20,1356,2602.70,20140501
CGG_MB36-AU,2207,3060.95,109,284.00,2316,3344.95,20140501
CGG_MB37-AU,1084,1710.90,94,296.80,1178,2007.70,20140501
CGG_MB38-AU,1893,2844.65,60,150.80,1953,2995.45,20140501
CGG_MB41-AU,1445,2286.40,74,189.40,1519,2475.80,20140501
CGG_MB42-AU,410,822.90,20,64.00,430,886.90,20140501
CGG_MB44-AU,1162,2149.85,81,237.60,1243,2387.45,20140501
CGG_MBX1-AU,1210,2712.90,100,315.60,1310,3028.50,20140501
CGG_MBX2-AU,1126,2473.20,79,233.00,1205,2706.20,20140501
CGG_MBX4-AU,867,1901.65,79,252.80,946,2154.45,20140501
CGG_MC21-AU,1261,3036.00,135,955.60,1396,3991.60,20140501
CGG_MC22-AU,1097,2410.15,97,540.20,1194,2950.35,20140501
CGG_MC23-AU,1341,3034.40,98,515.50,1439,3549.90,20140501
CGG_MK31-AU,219,642.25,31,149.00,250,791.25,20140501
CGG_MK34-AU,217,578.30,39,182.60,256,760.90,20140501
CGG_MK35-AU,143,348.25,24,105.00,167,453.25,20140501
CGG_MM41-AU,2016,2954.65,108,258.80,2124,3213.45,20140501
CGG_MS10-AU,568,814.20,35,82.80,603,897.00,20140501
CGG_MS11-AU,1159,1900.75,74,187.00,1233,2087.75,20140501
CGG_MS12-AU,1714,2422.70,83,205.00,1797,2627.70,20140501
CGG_MS21-AU,1743,2681.70,89,208.80,1832,2890.50,20140501
CGG_MS30-AU,667,956.45,58,130.40,725,1086.85,20140501
CGG_MS31-AU,2363,3853.90,111,266.40,2474,4120.30,20140501
CGG_MS32-AU,1410,2132.70,103,248.60,1513,2381.30,20140501
CGG_MS41-AU,1065,1599.65,53,101.20,1118,1700.85,20140501
CGG_MS42-AU,1875,2270.70,104,156.40,1979,2427.10,20140501
CGG_MS43-AU,1876,2720.60,120,312.60,1996,3033.20,20140501
CGG_MS44-AU,1614,2022.65,65,115.00,1679,2137.65,20140501
CGG_MS46-AU,1407,1727.60,73,172.60,1480,1900.20,20140501
CGG_MY21-AU,1056,1906.30,28,73.80,1084,1980.10,20140501
CGG_MY22-AU,1318,2823.85,74,200.00,1392,3023.85,20140501
CGG_MY23-AU,672,1290.45,32,77.00,704,1367.45,20140501
CGG_MY25-AU,1239,2378.80,48,113.80,1287,2492.60,20140501
CGG_MY31-AU,553,1149.60,95,314.80,648,1464.40,20140501
CGG_MY32-AU,750,1542.20,66,216.20,816,1758.40,20140501
CGG_MY33-AU,378,908.55,36,120.00,414,1028.55,20140501
CGG_MY34-AU,504,1240.80,41,137.60,545,1378.40,20140501
CGG_MY35-AU,386,961.85,44,151.00,430,1112.85,20140501
CGG_MY41-AU,1953,3780.05,139,380.80,2092,4160.85,20140501
CGG_MY42-AU,2435,4359.30,135,358.60,2570,4717.90,20140501
CGG_MY43-AU,1072,2682.65,71,226.60,1143,2909.25,20140501
CGG_MY44-AU,537,1359.40,30,94.00,567,1453.40,20140501
CGG_MY45-AU,933,2491.95,91,307.20,1024,2799.15,20140501
CGG_MY46-AU,1885,5115.05,143,486.20,2028,5601.25,20140501
CGG_MY47-AU,1347,3530.10,107,333.40,1454,3863.50,20140501
CGG_MY51-AU,1024,3045.30,137,623.60,1161,3668.90,20140501
CGG_MY52-AU,966,3060.70,224,1379.80,1190,4440.50,20140501
CGG_MY53-AU,701,2099.00,94,396.60,795,2495.60,20140501
CGG_MY54-AU,971,3370.85,204,1220.60,1175,4591.45,20140501
CGG_MY55-AU,1151,3560.60,152,699.00,1303,4259.60,20140501
CGG_MY56-AU,1203,4349.90,173,998.00,1376,5347.90,20140501
CGG_MY57-AU,1153,3565.10,180,795.20,1333,4360.30,20140501
CGG_PNR1-AU,908,2735.25,221,663.00,1129,3398.25,20140501
CGG_PNR2-AU,108,325.10,11,33.00,119,358.10,20140501
CGG_RBX4-AU,162,468.05,43,171.00,205,639.05,20140501
CGG_RBX5-AU,346,1362.35,204,813.00,550,2175.35,20140501
CGG_RBX6-AU,381,1489.20,293,1168.00,674,2657.20,20140501
CGG_RBX7-AU,290,1106.50,204,808.00,494,1914.50,20140501
CGG_RS11-AU,710,973.70,46,132.60,756,1106.30,20140501
CGG_RS13-AU,586,845.35,36,96.60,622,941.95,20140501
CGG_RS14-AU,1430,1432.50,39,90.60,1469,1523.10,20140501
CGG_RS15-AU,708,1242.60,91,278.00,799,1520.60,20140501
CGG_RS16-AU,1360,1777.90,55,137.60,1415,1915.50,20140501
CGG_RS20-AU,1346,1964.20,73,167.20,1419,2131.40,20140501
CGG_RS21-AU,1538,2212.35,94,221.00,1632,2433.35,20140501
CGG_RS22-AU,2466,3329.90,108,234.60,2574,3564.50,20140501
CGG_RS23-AU,1565,2106.50,70,165.20,1635,2271.70,20140501
CGG_RS30-AU,1410,2089.15,64,160.00,1474,2249.15,20140501
CGG_RS31-AU,1618,2691.20,60,153.80,1678,2845.00,20140501
CGG_RS32-AU,1082,1810.00,76,207.40,1158,2017.40,20140501
CGG_RS33-AU,1178,2027.90,58,144.00,1236,2171.90,20140501
CGG_RS41-AU,1366,2367.65,127,339.00,1493,2706.65,20140501
CGG_RS42-AU,1427,2820.25,97,280.00,1524,3100.25,20140501
CGG_RS43-AU,686,1236.75,66,179.20,752,1415.95,20140501
CGG_RS44-AU,579,1188.75,40,129.60,619,1318.35,20140501
CGG_RS45-AU,1365,2481.75,150,440.40,1515,2922.15,20140501
CGG_RS46-AU,877,1845.90,77,233.60,954,2079.50,20140501
CGG_RS50-AU,510,887.85,33,62.60,543,950.45,20140501
CGG_RS53-AU,895,1948.00,82,250.60,977,2198.60,20140501
CGG_RSX1-AU,461,586.60,12,25.40,473,612.00,20140501
CGG_RSX2-AU,686,1155.50,42,124.20,728,1279.70,20140501
CGG_RSX3-AU,522,1050.55,39,122.00,561,1172.55,20140501
CGG_RT12-AU,1208,2887.05,122,506.20,1330,3393.25,20140501
CGG_SS31-AU,746,1372.50,79,329.20,825,1701.70,20140501
CGG_SS32-AU,616,1221.05,39,158.20,655,1379.25,20140501
CGG_SW30-AU,320,911.10,81,635.00,401,1546.10,20140501
CGG_SW31-AU,1095,2598.40,114,371.00,1209,2969.40,20140501
CGG_SW32-AU,306,1069.25,112,1197.00,418,2266.25,20140501
CGG_SW33-AU,653,1667.75,69,232.00,722,1899.75,20140501
CGG_SW34-AU,513,1812.50,217,2236.00,730,4048.50,20140501
CGG_SW35-AU,997,2599.90,89,311.00,1086,2910.90,20140501
CGG_TM10-AU,1806,4401.90,492,1855.10,2298,6257.00,20140501
